id,title,year,views,detail_link,thumbnail_url,cast,youtube_id,description
1198,Dingil Negn,2022,71,https://yageru.com/info.php?pID=1198&movNM=Dingil Negn,https://yageru.com/images/yt_movies/hi_res/m1198.jpg,"[{""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Eshetu Atnafu"", ""profile_image"": ""https://yageru.com/images/artists/a379.jpg""}]",ttsr2eGdG9M,N/A
1197,Lene Tewut,2021,102,https://yageru.com/info.php?pID=1197&movNM=Lene Tewut,https://yageru.com/images/yt_movies/hi_res/m1197.jpg,"[{""name"": ""Shewaferaw Desalegn"", ""profile_image"": ""https://yageru.com/images/artists/a7.jpg""}, {""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Marta Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a137.jpg""}, {""name"": ""Samson Girma"", ""profile_image"": ""https://yageru.com/images/artists/a265.jpg""}, {""name"": ""Sefineh Goche"", ""profile_image"": ""https://yageru.com/images/artists/a386.jpg""}]",3VDlnxqiBr8,N/A
1196,Yesew Sew,2021,98,https://yageru.com/info.php?pID=1196&movNM=Yesew Sew,https://yageru.com/images/yt_movies/hi_res/m1196.jpg,"[{""name"": ""Elias Tesfaye"", ""profile_image"": ""https://yageru.com/images/artists/a396.jpg""}, {""name"": ""Nahom Getachew"", ""profile_image"": ""https://yageru.com/images/artists/a177.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Yasin Kasim"", ""profile_image"": ""https://yageru.com/images/artists/a383.jpg""}, {""name"": ""Mikiyas Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a213.jpg""}, {""name"": ""Blen Yosef"", ""profile_image"": ""https://yageru.com/images/artists/a412.jpg""}]",CONNECTION_ERROR,N/A
1195,Yesew Lik,2021,50,https://yageru.com/info.php?pID=1195&movNM=Yesew Lik,https://yageru.com/images/yt_movies/hi_res/m1195.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Sintayehu Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a134.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Bruk Yibeltal"", ""profile_image"": ""https://yageru.com/images/artists/a376.jpg""}]",hD2jRhtUi-E,N/A
1194,Yafekere Arada,2020,89,https://yageru.com/info.php?pID=1194&movNM=Yafekere Arada,https://yageru.com/images/yt_movies/hi_res/m1194.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}, {""name"": ""Danayit Daniel"", ""profile_image"": ""https://yageru.com/images/artists/a391.jpg""}]",SpS8kzzqs8c,N/A
1193,Himemish Amemegn,2021,50,https://yageru.com/info.php?pID=1193&movNM=Himemish Amemegn,https://yageru.com/images/yt_movies/hi_res/m1193.jpg,"[{""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Samson Girma"", ""profile_image"": ""https://yageru.com/images/artists/a265.jpg""}]",5zY1dwMZVME,N/A
1192,Jilu Arada,2022,69,https://yageru.com/info.php?pID=1192&movNM=Jilu Arada,https://yageru.com/images/yt_movies/hi_res/m1192.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Assefa Gebremichael"", ""profile_image"": ""https://yageru.com/images/artists/a370.jpg""}, {""name"": ""Bezanesh Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a395.jpg""}, {""name"": ""Natnael Gashaw"", ""profile_image"": ""https://yageru.com/images/artists/a431.jpg""}, {""name"": ""Melat Temesgen"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",4-r0gSzBhec,N/A
1191,Abat Ena Lij,2022,84,https://yageru.com/info.php?pID=1191&movNM=Abat Ena Lij,https://yageru.com/images/yt_movies/hi_res/m1191.jpg,,,
1190,Eyemetash Tegni,2022,110,https://yageru.com/info.php?pID=1190&movNM=Eyemetash Tegni,https://yageru.com/images/yt_movies/hi_res/m1190.jpg,"[{""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Lydia Tibebu"", ""profile_image"": ""https://yageru.com/images/artists/a304.jpg""}, {""name"": ""Danayit Daniel"", ""profile_image"": ""https://yageru.com/images/artists/a391.jpg""}]",Dgu9g4E2mBU,N/A
1189,Satidar,2021,48,https://yageru.com/info.php?pID=1189&movNM=Satidar,https://yageru.com/images/yt_movies/hi_res/m1189.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Samson Girma"", ""profile_image"": ""https://yageru.com/images/artists/a265.jpg""}]",xFOqrX8Sm3k,N/A
1188,Deresech,2022,52,https://yageru.com/info.php?pID=1188&movNM=Deresech,https://yageru.com/images/yt_movies/hi_res/m1188.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}]",WuV7S-PMpgQ,N/A
1187,Emebete,2022,81,https://yageru.com/info.php?pID=1187&movNM=Emebete,https://yageru.com/images/yt_movies/hi_res/m1187.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Mekdelawit Deres"", ""profile_image"": ""https://yageru.com/images/artists/a390.jpg""}, {""name"": ""Hilina Dereje"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Mekdes Abebe"", ""profile_image"": ""https://yageru.com/images/artists/a416.jpg""}]",XBaMlV9Zvtc,N/A
1186,Championu,2022,78,https://yageru.com/info.php?pID=1186&movNM=Championu,https://yageru.com/images/yt_movies/hi_res/m1186.jpg,"[{""name"": ""Zelalem Yitagesu"", ""profile_image"": ""https://yageru.com/images/artists/a189.jpg""}, {""name"": ""Tewodros Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a193.jpg""}, {""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}]",92AWms1p6S4,N/A
1185,Yeduriye Fikir,2022,61,https://yageru.com/info.php?pID=1185&movNM=Yeduriye Fikir,https://yageru.com/images/yt_movies/hi_res/m1185.jpg,"[{""name"": ""Yeabsira Teklu (Abule)"", ""profile_image"": ""https://yageru.com/images/artists/a125.jpg""}, {""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Mekdelawit Deres"", ""profile_image"": ""https://yageru.com/images/artists/a390.jpg""}]",07H24ZpGs0Q,N/A
1184,Yebalager Neger,2022,57,https://yageru.com/info.php?pID=1184&movNM=Yebalager Neger,https://yageru.com/images/yt_movies/hi_res/m1184.jpg,"[{""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Nebiyu Ermias"", ""profile_image"": ""https://yageru.com/images/artists/a303.jpg""}, {""name"": ""Mekdelawit Deres"", ""profile_image"": ""https://yageru.com/images/artists/a390.jpg""}]",dOJxvgLlXY8,N/A
1183,Fikir Larashu,2022,80,https://yageru.com/info.php?pID=1183&movNM=Fikir Larashu,https://yageru.com/images/yt_movies/hi_res/m1183.jpg,"[{""name"": ""Shewaferaw Desalegn"", ""profile_image"": ""https://yageru.com/images/artists/a7.jpg""}, {""name"": ""Gebeyanesh Hailemariam"", ""profile_image"": ""https://yageru.com/images/artists/a382.jpg""}]",9v0-qMZxfE8,N/A
1182,Eskalehu,2022,65,https://yageru.com/info.php?pID=1182&movNM=Eskalehu,https://yageru.com/images/yt_movies/hi_res/m1182.jpg,"[{""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Birhanu Worku"", ""profile_image"": ""https://yageru.com/images/artists/a161.jpg""}, {""name"": ""Sefineh Goche"", ""profile_image"": ""https://yageru.com/images/artists/a386.jpg""}, {""name"": ""Mihret Belete"", ""profile_image"": ""https://yageru.com/images/artists/a371.jpg""}]",VmH0T6Fj04A,N/A
1181,Yeset Lib,2022,28,https://yageru.com/info.php?pID=1181&movNM=Yeset Lib,https://yageru.com/images/yt_movies/hi_res/m1181.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Eshetu Atnafu"", ""profile_image"": ""https://yageru.com/images/artists/a379.jpg""}]",WH7lFfhzXko,N/A
1180,Libam Deha,2022,94,https://yageru.com/info.php?pID=1180&movNM=Libam Deha,https://yageru.com/images/yt_movies/low_res/m1180.jpg,"[{""name"": ""Solomon Teka"", ""profile_image"": ""https://yageru.com/images/artists/a73.jpg""}, {""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Cherinet Negash"", ""profile_image"": ""https://yageru.com/images/artists/a405.jpg""}, {""name"": ""Netsanet Anberbir"", ""profile_image"": ""https://yageru.com/images/artists/a453.jpg""}]",C5Dut0HTId0,N/A
1179,LMNOP,2022,66,https://yageru.com/info.php?pID=1179&movNM=LMNOP,https://yageru.com/images/yt_movies/low_res/m1179.jpg,"[{""name"": ""Kaleb Arayaselasie"", ""profile_image"": ""https://yageru.com/images/artists/a266.jpg""}, {""name"": ""Elias Tesfaye"", ""profile_image"": ""https://yageru.com/images/artists/a396.jpg""}]",9YLhTOcnkK8,N/A
1178,Mafker Kilkil New,2022,74,https://yageru.com/info.php?pID=1178&movNM=Mafker Kilkil New,https://yageru.com/images/yt_movies/low_res/m1178.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Rediet Getahun"", ""profile_image"": ""https://yageru.com/images/artists/a335.jpg""}]",_tvexvN6xVw,N/A
1177,Yegodele Fikir,2022,72,https://yageru.com/info.php?pID=1177&movNM=Yegodele Fikir,https://yageru.com/images/yt_movies/hi_res/m1177.jpg,"[{""name"": ""Dereje Haile"", ""profile_image"": ""https://yageru.com/images/artists/a27.jpg""}, {""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Meron Melaku"", ""profile_image"": ""https://yageru.com/images/artists/a397.jpg""}, {""name"": ""Amanuel Niguse"", ""profile_image"": ""https://yageru.com/images/artists/a402.jpg""}, {""name"": ""Rahel Birhanu"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",fSz__Ew-mXg,N/A
1176,Kene Gar Bicha,2022,68,https://yageru.com/info.php?pID=1176&movNM=Kene Gar Bicha,https://yageru.com/images/yt_movies/low_res/m1176.jpg,"[{""name"": ""Alemayehu Belayneh (Alex)"", ""profile_image"": ""https://yageru.com/images/artists/a51.jpg""}, {""name"": ""Assefa Gebremichael"", ""profile_image"": ""https://yageru.com/images/artists/a370.jpg""}, {""name"": ""Hiwot Negash"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",AaX2JqI8uSQ,N/A
1175,Yalaregew,2022,32,https://yageru.com/info.php?pID=1175&movNM=Yalaregew,https://yageru.com/images/yt_movies/low_res/m1175.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Tewodros Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a193.jpg""}, {""name"": ""Assefa Gebremichael"", ""profile_image"": ""https://yageru.com/images/artists/a370.jpg""}]",yz-RS8jOoRE,N/A
1174,Yefikir Wetmed,2022,53,https://yageru.com/info.php?pID=1174&movNM=Yefikir Wetmed,https://yageru.com/images/yt_movies/hi_res/m1174.jpg,"[{""name"": ""Dereje Haile"", ""profile_image"": ""https://yageru.com/images/artists/a27.jpg""}, {""name"": ""Yeabsira Teklu (Abule)"", ""profile_image"": ""https://yageru.com/images/artists/a125.jpg""}]",pQegvah2Wp4,N/A
1173,Tig Tigun,2022,40,https://yageru.com/info.php?pID=1173&movNM=Tig Tigun,https://yageru.com/images/yt_movies/hi_res/m1173.jpg,"[{""name"": ""Yeabsira Teklu (Abule)"", ""profile_image"": ""https://yageru.com/images/artists/a125.jpg""}, {""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}]",mfi9QyUcWUs,N/A
1172,Keste,2022,54,https://yageru.com/info.php?pID=1172&movNM=Keste,https://yageru.com/images/yt_movies/hi_res/m1172.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}]",MvX4JaKpnf4,N/A
1171,Atingerat,2022,86,https://yageru.com/info.php?pID=1171&movNM=Atingerat,https://yageru.com/images/yt_movies/low_res/m1171.jpg,"[{""name"": ""Nebiyu Ermias"", ""profile_image"": ""https://yageru.com/images/artists/a303.jpg""}, {""name"": ""Rediet Getahun"", ""profile_image"": ""https://yageru.com/images/artists/a335.jpg""}, {""name"": ""Yasin Kasim"", ""profile_image"": ""https://yageru.com/images/artists/a383.jpg""}]",dPBcg1N5zVQ,N/A
1170,Atihidibign,2022,97,https://yageru.com/info.php?pID=1170&movNM=Atihidibign,https://yageru.com/images/yt_movies/hi_res/m1170.jpg,"[{""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Yeabsira Teklu (Abule)"", ""profile_image"": ""https://yageru.com/images/artists/a125.jpg""}, {""name"": ""Lydia Tibebu"", ""profile_image"": ""https://yageru.com/images/artists/a304.jpg""}, {""name"": ""Elias Tesfaye"", ""profile_image"": ""https://yageru.com/images/artists/a396.jpg""}, {""name"": ""Kidist Sahile"", ""profile_image"": ""https://yageru.com/images/artists/a421.jpg""}]",qBqRoTXyAcE,N/A
1169,Leswa Sil,2022,46,https://yageru.com/info.php?pID=1169&movNM=Leswa Sil,https://yageru.com/images/yt_movies/hi_res/m1169.jpg,"[{""name"": ""Dereje Haile"", ""profile_image"": ""https://yageru.com/images/artists/a27.jpg""}, {""name"": ""Eyob Dawit"", ""profile_image"": ""https://yageru.com/images/artists/a1.jpg""}, {""name"": ""Natnael Gashaw"", ""profile_image"": ""https://yageru.com/images/artists/a431.jpg""}, {""name"": ""Bezanesh Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a395.jpg""}]",biymuD33SgU,N/A
1168,TiEgist,2022,43,https://yageru.com/info.php?pID=1168&movNM=TiEgist,https://yageru.com/images/yt_movies/hi_res/m1168.jpg,"[{""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Amira Denbel"", ""profile_image"": ""https://yageru.com/images/artists/a406.jpg""}]",z4RBPjYwUgQ,N/A
1167,Ashebir (Hulum Yagebal 2),2022,76,https://yageru.com/info.php?pID=1167&movNM=Ashebir (Hulum Yagebal 2),https://yageru.com/images/yt_movies/hi_res/m1167.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Bezanesh Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a395.jpg""}, {""name"": ""Lwam Mamay"", ""profile_image"": ""https://yageru.com/images/artists/a413.jpg""}]",gO_WH2qK_Mk,N/A
1166,Meftihe,2021,136,https://yageru.com/info.php?pID=1166&movNM=Meftihe,https://yageru.com/images/yt_movies/hi_res/m1166.jpg,"[{""name"": ""Messay Girma"", ""profile_image"": ""https://yageru.com/images/artists/a179.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Mihret Belete"", ""profile_image"": ""https://yageru.com/images/artists/a371.jpg""}, {""name"": ""Mihret Tadesse"", ""profile_image"": ""https://yageru.com/images/artists/a398.jpg""}]",fLBVHJU01t4,N/A
1165,Kal Bekal,2022,71,https://yageru.com/info.php?pID=1165&movNM=Kal Bekal,https://yageru.com/images/yt_movies/hi_res/m1165.jpg,"[{""name"": ""Dawit Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a372.jpg""}, {""name"": ""Bezanesh Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a395.jpg""}, {""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Hiwot Sitotaw"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",0e4ZqvMaGJ8,N/A
1164,Yefikir Kelem,2022,54,https://yageru.com/info.php?pID=1164&movNM=Yefikir Kelem,https://yageru.com/images/yt_movies/hi_res/m1164.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Henok Assefa"", ""profile_image"": ""https://yageru.com/images/artists/a433.jpg""}]",WseD7BLrAPY,N/A
1163,YeAdam Kal,2021,95,https://yageru.com/info.php?pID=1163&movNM=YeAdam Kal,https://yageru.com/images/yt_movies/hi_res/m1163.jpg,"[{""name"": ""Elias Wosenyeleh"", ""profile_image"": ""https://yageru.com/images/artists/a280.jpg""}, {""name"": ""Meskerem Abera"", ""profile_image"": ""https://yageru.com/images/artists/a276.jpg""}, {""name"": ""Tina Gebreamlak"", ""profile_image"": ""https://yageru.com/images/artists/a369.jpg""}]",M9msU6exeBU,N/A
1162,Salmot,2022,72,https://yageru.com/info.php?pID=1162&movNM=Salmot,https://yageru.com/images/yt_movies/hi_res/m1162.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Natay Getachew"", ""profile_image"": ""https://yageru.com/images/artists/a77.jpg""}]",4bBQLiHan40,N/A
1161,Yelij Leba,2021,119,https://yageru.com/info.php?pID=1161&movNM=Yelij Leba,https://yageru.com/images/yt_movies/low_res/m1161.jpg,"[{""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Yeabsira Getachew"", ""profile_image"": ""https://yageru.com/images/artists/a195.jpg""}, {""name"": ""Mikiyas Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a213.jpg""}, {""name"": ""Mihret Tadesse"", ""profile_image"": ""https://yageru.com/images/artists/a398.jpg""}, {""name"": ""Mekonnen Negash"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",nlmu01MRwQ8,N/A
1160,Yetetalu,2021,83,https://yageru.com/info.php?pID=1160&movNM=Yetetalu,https://yageru.com/images/yt_movies/low_res/m1160.jpg,"[{""name"": ""Feven Ketema"", ""profile_image"": ""https://yageru.com/images/artists/a97.jpg""}, {""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Abebe Balcha (Lida)"", ""profile_image"": ""https://yageru.com/images/artists/a98.jpg""}]",yFZtWjuPZcs,N/A
1159,Ene Mannegn,2020,80,https://yageru.com/info.php?pID=1159&movNM=Ene Mannegn,https://yageru.com/images/yt_movies/low_res/m1159.jpg,"[{""name"": ""Nebiyu Ermias"", ""profile_image"": ""https://yageru.com/images/artists/a303.jpg""}, {""name"": ""Shimelash Legas"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Hanna Terefe"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",_WQjQHf7838,N/A
1158,Yezakere,2022,68,https://yageru.com/info.php?pID=1158&movNM=Yezakere,https://yageru.com/images/yt_movies/low_res/m1158.jpg,"[{""name"": ""Fikirte Desalegn"", ""profile_image"": ""https://yageru.com/images/artists/a59.jpg""}, {""name"": ""Alemayehu Derese"", ""profile_image"": ""https://yageru.com/images/artists/a201.jpg""}, {""name"": ""Yohannes Sewinet"", ""profile_image"": ""https://yageru.com/images/artists/a399.jpg""}, {""name"": ""Abdel Hamid"", ""profile_image"": ""https://yageru.com/images/artists/a400.jpg""}]",ZgNASDGZZb4,N/A
1157,Fogari Ena Fokari,2022,67,https://yageru.com/info.php?pID=1157&movNM=Fogari Ena Fokari,https://yageru.com/images/yt_movies/hi_res/m1157.jpg,"[{""name"": ""Dereje Haile"", ""profile_image"": ""https://yageru.com/images/artists/a27.jpg""}, {""name"": ""Tewodros Fikadu"", ""profile_image"": ""https://yageru.com/images/artists/a229.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}, {""name"": ""Kidist Sahile"", ""profile_image"": ""https://yageru.com/images/artists/a421.jpg""}]",_qxjctPGths,N/A
1156,Yeras Misil,2022,81,https://yageru.com/info.php?pID=1156&movNM=Yeras Misil,https://yageru.com/images/yt_movies/hi_res/m1156.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Alemayehu Derese"", ""profile_image"": ""https://yageru.com/images/artists/a201.jpg""}, {""name"": ""Bezanesh Ayalew"", ""profile_image"": ""https://yageru.com/images/artists/a395.jpg""}, {""name"": ""Eyob Solomon"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}, {""name"": ""Mahider Asegid"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",CONNECTION_ERROR,N/A
1155,Min Atefaw,2022,56,https://yageru.com/info.php?pID=1155&movNM=Min Atefaw,https://yageru.com/images/yt_movies/low_res/m1155.jpg,"[{""name"": ""Henok Dinku"", ""profile_image"": ""https://yageru.com/images/artists/a338.jpg""}, {""name"": ""Mikiyas Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a213.jpg""}, {""name"": ""Sebsibe Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a260.jpg""}, {""name"": ""Lwam Mamay"", ""profile_image"": ""https://yageru.com/images/artists/a413.jpg""}]",6U1wciEpf0U,N/A
1154,Fana,2022,76,https://yageru.com/info.php?pID=1154&movNM=Fana,https://yageru.com/images/yt_movies/hi_res/m1154.jpg,"[{""name"": ""Fanta Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a245.jpg""}, {""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Lwam Mamay"", ""profile_image"": ""https://yageru.com/images/artists/a413.jpg""}]",huPBNEqH2vw,N/A
1153,Yewib Dar,2021,66,https://yageru.com/info.php?pID=1153&movNM=Yewib Dar,https://yageru.com/images/yt_movies/hi_res/m1153.jpg,"[{""name"": ""Yosef Fekede"", ""profile_image"": ""https://yageru.com/images/artists/a194.jpg""}, {""name"": ""Eshetu Atnafu"", ""profile_image"": ""https://yageru.com/images/artists/a379.jpg""}, {""name"": ""Melat Anwar"", ""profile_image"": ""https://yageru.com/images/artists/a389.jpg""}, {""name"": ""Henok Tilahun"", ""profile_image"": ""https://yageru.com/images/artists/a385.jpg""}]",Cj0mNvQUV4k,N/A
1152,Metewochu,2022,55,https://yageru.com/info.php?pID=1152&movNM=Metewochu,https://yageru.com/images/yt_movies/hi_res/m1152.jpg,"[{""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Bahren Kedir"", ""profile_image"": ""https://yageru.com/images/artists/a217.jpg""}, {""name"": ""Betelhem Kumsa"", ""profile_image"": ""https://yageru.com/images/artists/blanka.jpg""}]",CyZD14m40ug,N/A
1151,Gets 3,2021,64,https://yageru.com/info.php?pID=1151&movNM=Gets 3,https://yageru.com/images/yt_movies/hi_res/m1151.jpg,"[{""name"": ""Zelalem Yitagesu"", ""profile_image"": ""https://yageru.com/images/artists/a189.jpg""}, {""name"": ""Abebe Temtim"", ""profile_image"": ""https://yageru.com/images/artists/a307.jpg""}, {""name"": ""Assefa Gebremichael"", ""profile_image"": ""https://yageru.com/images/artists/a370.jpg""}]",g6vUs_s6CVo,N/A
1150,Jember,2021,85,https://yageru.com/info.php?pID=1150&movNM=Jember,https://yageru.com/images/yt_movies/hi_res/m1150.jpg,"[{""name"": ""Natay Getachew"", ""profile_image"": ""https://yageru.com/images/artists/a77.jpg""}, {""name"": ""Tina Gebreamlak"", ""profile_image"": ""https://yageru.com/images/artists/a369.jpg""}, {""name"": ""Netsanet Anberbir"", ""profile_image"": ""https://yageru.com/images/artists/a453.jpg""}]",wdO9XTHuZ64,N/A
1149,Altegb Bay,2021,129,https://yageru.com/info.php?pID=1149&movNM=Altegb Bay,https://yageru.com/images/blank_mov.jpg,"[{""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Saron Ayelign"", ""profile_image"": ""https://yageru.com/images/artists/a381.jpg""}, {""name"": ""Zelalem Yitagesu"", ""profile_image"": ""https://yageru.com/images/artists/a189.jpg""}]",TXjTEepnaDA,N/A
1148,Haset,2020,69,https://yageru.com/info.php?pID=1148&movNM=Haset,https://yageru.com/images/yt_movies/hi_res/m1148.jpg,"[{""name"": ""Million Birhane"", ""profile_image"": ""https://yageru.com/images/artists/a200.jpg""}, {""name"": ""Assefa Gebremichael"", ""profile_image"": ""https://yageru.com/images/artists/a370.jpg""}]",_2WnfBEet5g,N/A
1147,Misikir,2021,47,https://yageru.com/info.php?pID=1147&movNM=Misikir,https://yageru.com/images/yt_movies/hi_res/m1147.jpg,"[{""name"": ""Fanta Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a245.jpg""}, {""name"": ""Bruk Yibeltal"", ""profile_image"": ""https://yageru.com/images/artists/a376.jpg""}]",KE3jAwHqcro,N/A
1146,Yetedafene,2021,56,https://yageru.com/info.php?pID=1146&movNM=Yetedafene,https://yageru.com/images/yt_movies/hi_res/m1146.jpg,,,
1145,Linagebash New,2022,60,https://yageru.com/info.php?pID=1145&movNM=Linagebash New,https://yageru.com/images/yt_movies/hi_res/m1145.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Tewodros Kifle"", ""profile_image"": ""https://yageru.com/images/artists/a193.jpg""}, {""name"": ""Melat Anwar"", ""profile_image"": ""https://yageru.com/images/artists/a389.jpg""}, {""name"": ""Henok Tilahun"", ""profile_image"": ""https://yageru.com/images/artists/a385.jpg""}, {""name"": ""Liyuwork Abebe"", ""profile_image"": ""https://yageru.com/images/artists/a472.jpg""}]",cbapENtrMYI,N/A
1144,Mayaye,2022,89,https://yageru.com/info.php?pID=1144&movNM=Mayaye,https://yageru.com/images/yt_movies/hi_res/m1144.jpg,"[{""name"": ""Solomon Teka"", ""profile_image"": ""https://yageru.com/images/artists/a73.jpg""}, {""name"": ""Makbel Henok"", ""profile_image"": ""https://yageru.com/images/artists/a199.jpg""}]",7XjpWag-XyI,N/A
